Employee ID,Mental Fatigue Score
fffe32003700380031003900,0.21909005475995794
fffe3400330034003000,0.42123289299256855
fffe33003300380035003400,0.2690435940958146
fffe3300380034003000,0.5589871327265223
fffe32003500360039003200,0.5886229901184199
fffe31003700360038003600,0.4323040831098379
fffe33003300370036003200,0.5876764084897033
fffe3200340039003500,0.5589871327265223
fffe3600300036003500,0.6599690707451956
fffe31003300370032003000,0.5831282430982505
fffe3700360036003700,0.6472463023352417
fffe33003200390030003200,0.13718394314268503
fffe31003500340035003100,0.6029301636610928
fffe33003000350035003300,0.03214414872406838
fffe31003400300036003000,0.716556024201173
fffe31003700330035003200,0.47761933583490834
fffe33003000320032003400,0.41344992647829876
fffe32003300350034003700,0.21912089496198472
fffe32003200340034003400,0.3498019097205513
fffe3800380035003100,0.14709811809970302
fffe33003100310039003900,0.6026332041565471
fffe3700330032003300,0.3756976543168056
fffe32003300390033003900,0.4696887664074054
fffe31003500370037003700,0.336625150724836
fffe32003000310035003500,0.2597615950176528
fffe38003200,0.7649713275854242
fffe31003900310032003600,0.7280204902453196
fffe32003200320039003900,0.2064716666629425
fffe33003000360035003200,0.4029068405210121
fffe33003100390031003800,0.6327986508597685
fffe32003800360031003400,0.6685661997205022
fffe32003300320034003300,0.7106352424552546
fffe3800330032003400,0.43230583619846086
fffe3600380038003000,0.3708792629028264
fffe32003500320030003700,0.3205171842853225
fffe33003400330032003600,0.2719496410617616
fffe32003300380030003600,0.6492831361070375
fffe31003000360032003900,0.7501423191006193
fffe3300310032003500,0.2646308476510898
fffe3200320033003000,0.7516841543450827
fffe340032003600,0.4389640308650101
fffe3900390036003500,0.8497930083469947
fffe3900310039003900,0.4213348794113958
fffe3700390037003100,0.35415569956723986
fffe31003200340031003600,0.6244918680999336
fffe33003200380038003800,0.339629362701108
fffe32003400380038003200,0.3860817972489595
fffe32003300330037003600,0.25575732596916007
fffe33003400360030003700,0.36698833009396015
fffe31003900340030003800,0.3485604120545103
fffe33003400300037003400,0.45628833221955245
fffe3400360035003700,0.519530483082983
fffe33003000340039003100,0.5293739434770862
fffe32003000390030003300,0.5888701244419721
fffe32003800300030003000,0.1393984651348707
fffe32003500300032003800,0.42551081695327286
fffe3800330032003700,0.6879601355313119
fffe32003900380039003600,0.25466246632218453
fffe3200310031003300,0.3201422417646379
fffe32003700350038003000,0.47159214080575396
fffe31003800370033003700,0.4391619738011402
fffe33003300380038003100,0.747568811854218
fffe31003400340030003400,0.3359747234183161
fffe31003000340030003400,0.3187105469897531
fffe31003400330032003700,0.14512653768164827
fffe31003700310030003300,0.5452117608245468
fffe31003300310033003300,0.7473174821738545
fffe33003400330031003500,0.5645583464988977
fffe32003800300036003800,0.6554259399326792
fffe33003000300032003900,-0.0020519380036115985
fffe32003800390035003700,0.30133393326690194
fffe3400320036003200,0.4899093797667474
fffe33003200390038003700,0.46410610059694696
fffe33003100380035003700,0.24656631737818255
fffe32003900350032003100,0.0009338673913203695
fffe31003400360032003800,0.7196024821118687
fffe32003500340030003200,0.25025955025260505
fffe32003600330035003300,0.34981025345975547
fffe3700320033003600,0.33672664076581843
fffe31003400310033003000,0.4106006981734801
fffe31003400380034003800,0.430950440935465
fffe32003300340039003700,0.40573023092302885
fffe31003300360031003300,0.548577793583153
fffe3500350037003800,0.39042740378791085
fffe32003300350035003400,0.5680350689991915
fffe3600310037003400,0.44384948530969615
fffe3200350036003400,0.3023839361300664
fffe33003100350034003600,0.24959058735496573
fffe3700390038003600,0.42005096574641515
fffe31003200350033003800,0.38698695829114427
fffe32003300320033003400,0.5553544541624345
fffe31003900360035003900,0.040162913257998464
fffe3400360036003800,0.6515645177814475
fffe3100320032003000,0.5893039142945204
fffe3900310038003900,0.6630153796425646
fffe3500330032003600,0.7412413355155225
fffe3700370034003000,0.44384948530969615
fffe3100310038003800,0.41939714185053095
fffe33003300350036003500,0.7688559561011239
fffe33003400390031003600,0.7070609952350242
fffe31003400370035003400,0.3675352218381074
fffe31003600340039003900,0.5971230856997498
fffe31003600350034003300,0.8964727338594625
fffe32003900310033003300,0.41173186591293487
fffe32003700300039003800,0.4087480941174705
fffe32003600340036003300,0.031063151383557565
fffe31003100340039003600,0.3768172401613291
fffe31003700340036003000,0.4577256957669378
fffe31003600390030003700,0.25754517919737896
fffe32003500320036003900,0.5888701244419721
fffe32003200330033003700,0.1649833221745691
fffe32003500380035003600,0.28796502805318774
fffe32003900330030003800,0.1752264882631618
fffe3700360031003700,0.8473486838916832
fffe31003400350032003300,0.3708792629028264
fffe31003000300034003900,0.3082508059632283
fffe31003500370032003200,0.5494187375558235
fffe31003400330039003100,0.651782743491452
fffe33003100340037003400,0.34278547128846815
fffe33003300390033003500,0.7970194262469715
fffe390035003800,0.43931616444660126
fffe31003500310033003600,0.3897213481861902
fffe31003600390032003600,0.49775527241891426
fffe31003600300038003000,0.3336452923123646
fffe3800390036003400,0.29257961854095216
fffe33003100380031003200,0.3294352147266385
fffe33003100390033003000,0.5995123837404797
fffe31003100370034003800,0.0007551327059318216
fffe32003500370034003400,0.4770565639837255
fffe350039003100,0.913561673486313
fffe31003000340030003500,0.30110027072689616
fffe33003300340034003300,0.34445730512857475
fffe31003600330032003500,0.8070128151099769
fffe31003400350037003900,0.48800049378104393
fffe31003800370035003000,0.6530270099347293
fffe3400320037003600,0.2835488182800525
fffe33003100390034003000,0.5680350689991915
fffe31003000340037003600,0.3279742392192482
fffe3800380033003600,0.6099903779263695
fffe33003300380030003100,0.5715405788900391
fffe3900370035003800,0.39316195177084523
fffe3800370031003400,0.16391475945917705
fffe3600380039003100,0.3710859612735635
fffe3100300039003200,0.48770481248732206
fffe31003000330034003700,0.2333118611876605
fffe33003400390034003000,0.20547856116782318
fffe32003600360035003500,0.24542903116586007
fffe3900380031003100,0.4932563499384003
fffe3200350035003000,0.5733571799928814
fffe32003400310032003000,0.7066538956740407
fffe33003200340033003300,0.691003720543421
fffe3800340035003200,0.7449392648001443
fffe32003300360035003400,0.5646109821527694
fffe3200380031003700,0.3781546030865008
fffe31003200360035003900,0.5794085871405221
fffe33003200320036003800,0.19575972743315714
fffe31003500320035003500,0.4105257888736996
fffe31003400330039003500,0.6612249724896759
fffe32003600360038003200,0.41356807733860973
fffe33003000,0.19808716687618302
fffe33003300370036003900,0.5548960102216798
fffe31003200310031003600,0.5498611269722306
fffe33003400320035003000,0.37456221415446855
fffe33003100300036003800,0.2266435044438668
fffe3200370037003800,0.576293950048236
fffe32003500300036003500,0.39504477680439154
fffe32003800380034003300,0.6342246579606596
fffe33003100350032003000,0.5211428116705108
fffe31003300340031003000,0.6310924678730296
fffe32003100390031003500,0.6540298702931099
fffe3100380034003300,0.6881670489631353
fffe31003100320030003300,0.5769499166127899
fffe31003200350035003800,0.5831602265137328
fffe31003200350034003500,0.7973975536594414
fffe32003500380037003700,0.4189810659279505
fffe32003500320031003100,0.031063151383557565
fffe3700310035003300,0.7100977797447912
fffe31003300390035003400,0.4224918334291099
fffe31003400390037003000,0.3681351645388941
fffe32003600300037003100,0.7017947947466743
fffe3900380038003700,0.5938818691921839
fffe3600390031003300,0.5401390389907378
fffe33003100390031003100,0.6761917416151234
fffe3100320036003300,0.5339943572966187
fffe3900350030003300,0.4354707513996809
fffe32003300350036003100,0.5464252611449525
fffe33003200360032003400,0.35022896821522487
fffe31003400320038003000,0.1530109319065235
fffe31003300310033003900,0.2063161730890075
fffe3800300034003300,0.47673912650301653
fffe32003200370031003200,0.6086969168858287
fffe31003400340039003200,0.36574113997024327
fffe32003600340039003600,0.5254972740289078
fffe33003100370036003600,0.5687384401702934
fffe32003600320031003600,0.5464252611449525
fffe32003000380030003700,0.48854651764285445
fffe32003700340034003800,0.43230583619846086
fffe32003100350030003100,0.3675352218381074
fffe32003400380031003200,0.35885155798795354
fffe31003300370030003800,0.7353593545857964
fffe32003500360031003400,0.7106352424552546
fffe3600370037003500,0.21936442570407963
fffe32003300380034003100,0.555794495235496
fffe32003800310031003300,0.7353593545857964
fffe31003700330031003300,0.6155535603738362
fffe32003000300036003900,0.7858601587680948
fffe31003200370032003100,0.7300001119443038
fffe3500340039003400,0.4559433692994287
fffe32003400330037003400,0.47521656199523865
fffe31003000340039003900,0.4696887664074054
fffe31003600350038003800,0.9093698541765345
fffe3400320039003600,0.040162913257998464
fffe3800310034003200,0.4259117711471004
fffe31003500340033003600,0.16790447854336496
fffe3700340036003200,0.3239691314734232
fffe32003800340036003200,0.6905145625049129
fffe3700390035003900,0.13405193714097982
fffe32003500300039003100,0.6135163149649955
fffe31003800340039003900,0.4603746163546038
fffe32003200360032003300,0.5737884852596753
fffe3900370038003200,0.7280204902453196
fffe3400300031003000,0.34981025345975547
fffe31003700390036003500,0.5652281907526704
fffe32003000390035003900,0.5390853283768986
fffe32003400330038003700,0.5888701244419721
fffe32003100300037003100,0.474937495729326
fffe32003700390038003300,0.47069900517133073
fffe31003400380034003400,0.5924406203662614
fffe31003500310036003100,0.5948232294267255
fffe31003200360032003300,0.48397110824567413
fffe33003400350032003300,0.391275324247789
fffe32003300300035003300,0.2417641771877733
fffe33003200380031003700,0.3761051879754393
fffe3700360039003000,0.1849536110790649
fffe33003300310035003000,0.4983105436678301
fffe31003500390036003900,0.5032182199380957
fffe380037003500,0.3860817972489595
fffe31003200330033003100,0.27374657929545443
fffe31003200320032003700,0.5343722765725077
fffe33003000380031003700,0.2064716666629425
fffe32003400320032003300,0.6006540981436654
fffe33003000340035003500,0.649879431223582
fffe31003800320033003300,0.33605446869550604
fffe3600390031003800,0.5366733074599382
fffe33003300370036003700,0.11667892112704926
fffe31003600390032003000,0.28196722302656635
fffe32003000350038003100,0.26990736125739023
fffe31003500330033003400,0.24094946415939075
fffe32003000380032003800,0.6122458530163365
fffe31003400350032003000,0.18644346368038986
fffe31003300300037003700,0.3861591293177571
fffe310032003900,0.5705483931557646
fffe33003200380036003500,0.37225202815077785
fffe3900340033003300,0.39098020082074875
fffe33003000380036003000,0.6916340385428363
fffe31003500300038003400,0.391804693914791
fffe3500350036003500,0.4057658678983538
fffe3600350033003500,0.28073248529127154
fffe33003200300037003100,0.3140298065427359
fffe3300310032003000,0.7098768692881849
fffe32003100300034003800,0.3558964412489559
fffe3300320038003500,0.5548960102216798
fffe32003000330035003400,0.5548960102216798
fffe3800330036003800,0.3245317507252129
fffe3600360030003200,0.4515870125518769
fffe3500380036003000,0.49729149598562594
fffe31003200380036003500,0.8866404025649106
fffe3200380038003300,0.490637905444358
fffe33003400390031003100,0.6179131166915452
fffe3700320039003400,0.7501423191006193
fffe31003600380030003100,0.2063161730890075
fffe3900300035003800,0.29399711840825443
fffe31003300360036003900,0.48249188657676034
fffe31003100360032003200,0.6207353208065429
fffe31003500340031003600,0.44971302740293717
fffe31003000300034003700,0.4251250722622498
fffe3600380032003700,0.2581200424574225
fffe32003800310037003800,0.36701495178424415
fffe31003600370034003600,0.581582273447218
fffe32003400320038003600,0.5800538784737704
fffe32003300340036003200,0.6834350078104514
fffe3500300038003900,0.6122666517669816
fffe31003500360036003000,0.4596479185383326
fffe31003000390036003800,0.6040593910805235
fffe3900320031003600,0.1824322759957444
fffe33003300360035003400,0.6028899907912524
fffe31003100370038003700,0.34981025345975547
fffe33003300320034003500,0.2218106090102579
fffe3300370033003700,0.4235458313588726
fffe32003000320030003100,0.26454245722138037
fffe32003400320036003000,0.43996126208101
fffe33003200330037003600,0.3221715681814149
fffe31003900380031003100,0.8869110105883115
fffe3700350035003200,0.20748061615507346
fffe32003100310030003200,0.2606132874589221
fffe31003100370031003400,0.47521656199523865
fffe31003800370030003700,0.22565776201654567
fffe3700370034003600,0.5855286798162285
fffe3900370039003400,0.28389939965538147
fffe32003500330035003600,0.31002869223260826
fffe31003300360031003900,0.41705041179459
fffe32003300380034003800,0.4950305958006543
fffe31003800390035003000,0.7686301238211075
fffe31003100300039003300,0.5876764084897033
fffe32003100350033003200,0.6075486632940083
fffe3200360034003100,0.00614295410140119
fffe32003200340033003800,0.21432461642454634
fffe32003600360030003100,0.7276521381240602
fffe31003600340033003500,0.5186898390793075
fffe3200330030003800,0.24061446150353308
fffe32003900370035003300,0.3966236166869932
fffe31003500380031003300,-0.00029832400320275705
fffe31003600360038003400,0.4239050082525153
fffe3400380034003800,0.30164053511424993
fffe33003100380039003200,0.29857709485919404
fffe31003100330034003200,0.5291485116458874
fffe31003600340030003800,0.43746085641437565
fffe3100380035003900,0.2802311904620858
fffe32003900380039003500,0.11831905426003005
fffe31003700300030003800,0.5703395079829147
fffe31003800370031003800,0.6372365626326002
fffe3200330033003600,0.18366335009050383
fffe3700360038003700,0.7761677148485336
fffe3300320031003700,0.56388537647565
fffe31003100360030003200,0.4064943720863949
fffe31003300360036003800,0.430950440935465
fffe32003100390033003800,0.503526318952357
fffe31003900350039003000,0.4761512545585101
fffe32003200320033003300,0.4389640308650101
fffe32003800340035003300,0.5703395079829147
fffe31003100330032003800,0.31770326853229747
fffe3400350039003900,0.5157093802458735
fffe3800310036003000,0.313257388321853
fffe31003600320033003600,0.38278490273378535
fffe32003400370039003500,0.44601619535421666
fffe3700300036003800,0.26124519179431926
fffe33003000300033003200,0.5077981438632744
fffe33003000370037003100,0.5715405788900391
fffe31003100320038003100,0.6196886042084574
fffe32003500370035003700,0.6940461946318978
fffe31003100320038003500,0.8523484206078321
fffe32003600300035003500,0.3302736145038718
fffe32003600300034003900,0.33369736398429395
fffe3300320039003400,0.33518425681525976
fffe32003800390033003300,0.7120649023704407
fffe31003600340035003800,0.48263753140048204
fffe32003000390030003700,0.2716306789754949
fffe31003300320038003100,0.4105257888736996
fffe31003600370030003700,0.11831905426003005
fffe32003000330039003400,0.5388271434294807
fffe31003800340037003100,0.48854651764285445
fffe31003500370038003900,0.2361680014803411
fffe3500300037003700,0.5553544541624345
fffe32003000320037003300,0.2912547228306282
fffe31003900320036003700,0.5494187375558235
fffe31003900350038003800,0.7017194008523092
fffe31003800300034003200,0.3888327457117105
fffe33003400350036003800,0.7150553552843812
fffe31003400340034003400,0.651782743491452
fffe32003600320037003200,0.3278905672101914
fffe3300390033003300,0.39343867241527736
fffe32003200300031003300,0.3781546030865008
fffe3100360036003100,0.34773681061541983
fffe31003100320039003900,0.38465326278264844
fffe32003700350031003400,0.6149822562145396
fffe33003100360033003100,0.5558211440491833
fffe3400310039003600,0.3468861387230302
fffe32003300330036003400,0.5728862881174192
fffe33003100320038003300,0.5757669153583189
fffe32003200330034003600,0.40128573350712804
fffe31003700350038003500,0.5880988107163615
fffe32003100390030003900,0.34492900009823246
fffe31003000330036003000,0.218613940490098
fffe390034003300,0.133589695068416
fffe3300310039003200,0.4112663619445439
fffe31003700320030003600,0.33522324951758575
fffe31003500330030003600,0.6560820272136871
fffe32003300360039003200,0.7773899671595946
fffe3500350031003400,0.3649963267313878
fffe33003000390037003000,0.44718887732736745
fffe3800340030003800,0.939332325199804
fffe3500390039003500,0.48946535627066756
fffe32003100330033003100,0.2670241176037541
fffe31003900380035003800,0.728341121191716
fffe31003200370033003400,0.29399711840825443
fffe33003300340036003500,0.5050024833952728
fffe3900380032003000,0.47069900517133073
fffe32003700370035003500,0.009109761947113363
fffe31003900330039003500,0.4224918334291099
fffe32003400300036003900,0.18974406093188273
fffe31003800320037003800,0.10368328972754272
fffe3400360039003400,0.6279752512694157
fffe32003700390036003000,0.17839592632403986
fffe320032003600,0.6207672028328157
fffe31003200300037003300,0.2896568826857747
fffe3700380033003700,0.5853548093871543
fffe330038003800,0.5256238707745492
fffe33003200340038003100,0.2142280990876007
fffe32003800370035003100,0.1286006261514979
fffe3800300036003000,0.5757669153583189
fffe32003200340039003800,0.41228220938405336
fffe31003600320033003900,0.010526923163714763
fffe3500340037003700,0.40954848088616425
fffe32003500340039003100,0.5232133772690097
fffe31003400380033003100,0.3977473267414755
fffe3600370031003600,0.20909209056441097
fffe32003600360035003000,0.2646308476510898
fffe33003100380037003100,0.6751719841073379
fffe32003900390035003100,0.591549009883368
fffe3800360039003300,0.28073248529127154
fffe32003200310035003200,0.3494578857907168
fffe31003200340036003300,0.4957403080478401
fffe32003300340033003900,0.6834350078104514
fffe32003800380033003500,0.6876095926029522
fffe32003400380039003400,0.4968443831778322
fffe3500350037003700,0.37225202815077785
fffe32003700330037003800,0.37166558925206816
fffe3700320030003800,0.5296477418670819
fffe31003400350033003300,0.5186898390793075
fffe380030003600,0.6764039433150494
fffe31003300380038003400,0.21415223255449595
fffe31003300330038003300,0.5580104045662677
fffe33003200390039003800,0.09680915542362943
fffe31003000340034003200,0.548577793583153
fffe3700310031003400,0.4430294452358046
fffe32003500350032003100,0.9127210873571181
fffe3100310037003400,0.5391319020660451
fffe33003200360031003600,0.7070609952350242
fffe31003900300038003300,0.23638783437891883
fffe3400380039003900,0.8297363616767948
fffe3500330036003500,0.6148497607213124
fffe3800330035003100,0.7415047483319332
fffe3100310032003200,0.34477888572319415
fffe32003200340030003600,0.3328961964683264
fffe33003300370038003900,0.23006450083469585
fffe340035003600,0.5737884852596753
fffe31003800370038003200,0.39618089419696095
fffe3900330035003200,0.8248179295381841
fffe31003700340039003300,0.7324356709928264
fffe3100300034003300,0.4463515164951911
fffe32003200380035003400,0.7031592321128628
fffe3700300030003100,0.4113067052074717
fffe3600370034003300,0.422219618345974
fffe31003700300037003700,0.5874330791100117
fffe3900300032003200,0.3650747035894273
fffe32003200340033003500,0.41295221509411173
fffe31003500370034003300,0.24949471705178985
fffe32003500350033003100,0.22040405739485305
fffe33003300360033003600,0.30133393326690194
fffe3900310038003000,0.05676524555462032
fffe31003100390032003800,0.747568811854218
fffe32003900340038003500,0.6219289020479779
fffe32003000300030003000,0.6420186917302477
fffe31003600380037003000,0.7455171393579684
fffe32003900330035003000,0.3888327457117105
fffe3600310031003500,0.2832823416939962
fffe3200380033003400,0.4323040831098379
fffe32003800310030003700,0.8549233695836531
fffe3900300032003300,0.4013731121551515
fffe33003400350039003800,0.3239691314734232
fffe31003600310033003100,0.536995826625951
fffe31003700320039003100,0.1849536110790649
fffe3600360034003900,0.17531255262359668
fffe31003800310031003000,0.38698695829114427
fffe33003300320039003300,0.4761512545585101
fffe3200380032003700,0.4469452924133611
fffe3400390032003700,0.5429976867536894
fffe32003900360031003000,0.7814574889048485
fffe33003400360031003100,0.39042740378791085
fffe32003700380033003200,0.5895767596667932
fffe3500380030003100,0.6099903779263695
fffe32003400370036003400,0.4406644409205194
fffe33003100360033003700,0.27320261541186164
fffe32003800380031003100,0.4392572689205231
fffe3400310031003000,0.44230354378503667
fffe31003800370030003500,0.2429233752346364
fffe3700360036003800,0.6077241272971213
fffe32003300310030003000,0.2754702253777884
fffe32003300340036003900,0.37191684136779224
fffe32003600310039003200,0.3897213481861902
fffe3100380030003000,0.6443623844965047
fffe3500310035003900,0.877277620446796
fffe33003400360030003800,0.4577256957669378
fffe32003000300034003500,0.691003720543421
fffe32003600330037003000,0.6725139232887634
fffe3900300034003600,0.36731725527822956
fffe31003400380036003000,0.3399623572920294
fffe31003400350031003000,0.0009338673913203695
fffe31003600360036003200,0.6287876256500156
fffe32003100360035003900,0.47521656199523865
fffe31003600340030003200,0.3747749279684261
fffe31003200370037003600,0.4206846685465586
fffe3200380039003300,0.2986138345831566
fffe3800340030003700,0.3335946240904917
fffe31003200310030003400,0.4696887664074054
fffe330037003700,0.0601853527194181
fffe31003600360035003500,0.008708510156641414
fffe31003700320032003900,0.6394890654298817
fffe31003400360033003300,0.4242526936123271
fffe3800350031003600,0.651782743491452
fffe33003400380032003300,0.5733571799928814
fffe33003100340038003100,0.39938577642589673
fffe32003300340032003300,0.3205171842853225
fffe32003400320035003300,0.7920113454578581
fffe32003900340034003200,0.5690412261725113
fffe32003600330036003200,0.8653846061895545
fffe32003800340039003900,0.11667892112704926
fffe32003800350037003600,0.17758242984481432
fffe31003500330035003500,0.576010935680364
fffe3100380030003700,0.17478456495857567
fffe31003200380031003800,0.38791302068145317
fffe3600320034003100,0.4146154102562213
fffe31003700310033003100,0.28073248529127154
fffe31003800300037003600,0.4087480941174705
fffe33003000380036003200,0.7084941178338817
fffe31003200360036003000,0.611101874541816
fffe31003400340032003200,0.43655903246701944
fffe3100380033003100,0.42872299621603416
fffe32003300310032003400,0.6077241272971213
fffe32003000330035003700,0.7686301238211075
fffe31003800340038003100,0.29474697714582315
fffe32003900350035003700,0.41228220938405336
fffe31003300390039003700,0.8508078177535509
fffe3600370036003200,0.1748108209722578
fffe31003900380030003700,0.4478093900357622
fffe3600390035003300,0.5853839023285947
fffe3600370032003300,0.6452185357406148
fffe310032003800,0.6196886042084574
fffe32003800340031003100,0.09668868936133311
fffe32003900330036003200,0.6426520187607345
fffe33003100370033003200,0.37738513532415763
fffe33003400370039003300,0.486518900727617
fffe32003300370031003300,0.2558205509461732
fffe33003000330032003800,0.7053151686321062
fffe31003900380032003100,0.23891472665992367
fffe31003300340036003700,0.42342267745366524
fffe3700360030003800,0.0009338673913203695
fffe32003800340031003000,0.49290185245701884
fffe33003100300037003400,0.060328152553574106
fffe32003400370036003900,0.41344992647829876
fffe32003000330031003900,0.5120368279228174
fffe32003900340038003600,0.40646364699188453
fffe32003100320033003500,0.03668666451508982
fffe3800340034003600,0.4250103953415288
fffe33003300320035003700,0.5115800625448799
fffe32003700350033003100,0.32658048751098934
fffe31003100350038003500,0.21720274920454136
fffe31003600310038003100,0.506724681753305
fffe31003800350039003300,0.5257811666218049
fffe33003400320037003400,0.3278905672101914
fffe31003100390030003500,0.4048970601814863
fffe3500310033003500,0.47665535756715705
fffe32003100380033003800,0.6394890654298817
fffe33003100380039003700,0.7672194984494354
fffe32003800300035003900,0.7642080862180649
fffe3400340039003200,0.6769987592368684
fffe32003100360032003300,0.48946535627066756
fffe33003300360037003000,0.0009338673913203695
fffe32003600360033003400,0.9648275409106993
fffe31003100300031003200,0.7051875711138679
fffe3400390036003800,0.23392021995425047
fffe33003200330030003900,0.4406059686091872
fffe32003000380036003700,0.43935953603025
fffe3700310034003200,0.4617898833320534
fffe32003500310034003000,0.5611821388096432
fffe31003300380036003000,0.4980948148948374
fffe32003100330033003300,0.5430382506473486
fffe3700340036003100,0.8075423106577677
fffe33003100350039003900,0.5011813727712089
fffe32003300300034003900,0.459807066107251
fffe31003700320031003100,0.24142884127065933
fffe32003400330031003500,0.5191617272264345
fffe33003100320032003200,0.38780664215331645
fffe33003000390038003600,0.6330544145234224
fffe32003600370031003100,0.9351794680256067
fffe3200340038003900,0.3402448508768374
fffe31003600380038003300,0.2558205509461732
fffe31003200350033003300,0.758830161202289
fffe3600370031003300,0.35700816189240514
fffe33003100360031003800,0.353030650665412
fffe32003500370034003600,0.3485604120545103
fffe33003000310032003400,0.2536616943166903
fffe32003000370031003300,0.13194450346193945
fffe31003300320032003200,0.5820096249643056
fffe3200370038003600,0.31817154692959626
fffe33003300380032003100,0.547297328267645
fffe31003300330038003600,0.6912275597782314
fffe3900360037003000,0.26138295441618253
fffe32003600360031003200,0.5824818832779525
fffe33003300350038003100,0.5924406203662614
fffe31003100330034003900,0.40029218601407474
fffe3500340036003500,0.4072729183286806
fffe32003500370030003700,0.9349557397440565
fffe3400370033003800,0.5287880695237355
fffe31003900300039003400,0.4208651968024284
fffe31003300340034003600,0.38973294937240954
fffe33003100380038003700,0.42170809337484616
fffe31003900380034003400,0.3340341411919478
fffe31003200320031003000,0.027371538716539297
fffe3300380038003500,0.6519439910662527
fffe31003500300038003500,0.23691012116319993
fffe3600320038003300,0.5632674954718941
fffe32003200380037003600,0.5191617272264345
fffe32003800350031003000,0.2578856140327518
fffe3800360036003000,0.18066297721774033
fffe31003300340038003000,0.2984508391414546
fffe32003600350039003700,0.7087395411913657
fffe32003900310031003400,0.4369546985094404
fffe31003900300033003800,0.6411842709385822
fffe33003000340030003400,0.41228220938405336
fffe31003800380031003800,0.19247287752591274
fffe31003800350031003600,0.3849974273983759
fffe32003500350036003800,0.6568555849858815
fffe3300390037003000,0.2910920287833255
fffe31003000320037003500,0.24172947176194917
fffe32003000370038003000,0.18066297721774033
fffe3500340033003100,0.15798164121538372
fffe32003100370039003500,0.35513802741542355
fffe33003200330035003500,0.2896568826857747
fffe32003900300033003100,0.35734580663235754
fffe31003200310032003100,0.06674141250357515
fffe31003800300032003400,0.39143832183882604
fffe33003300310034003600,0.7412413355155225
fffe33003400320039003100,0.28556221909737517
fffe31003100320032003300,0.24706792073372844
fffe31003100310034003200,0.24862640005146805
fffe31003600390034003400,0.5464252611449525
fffe31003600340033003600,0.5776821025056045
fffe32003000390038003800,0.4697813906585313
fffe31003100340038003400,0.5053407555013829
fffe31003700370036003800,0.3421981630349257
fffe3900350032003900,0.653762415743706
fffe31003000300036003800,0.3707438682763453
fffe32003700300030003400,0.5254972740289078
fffe31003800360036003600,0.44805348983522164
fffe3700380031003100,0.8167107079764394
fffe3100310036003000,0.21017464338875244
fffe31003800380038003200,0.5234821539318731
fffe33003200390033003400,0.46141770894943035
fffe3500390039003100,0.35885155798795354
